rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.23582726741179,85.71917580562463,688075,安旭生物,bottom_area,2023-06-06,66.14,2023-05-10,64.65,2.3047177107501855,7.764887857695276,30.37906525953047,True,-1.8549,1.5905,5,5,5,100.0,27.010388097500325,40.134529147982065,7.695282289249815,2.3047177107501855,历史5/5次成功; 当前距低点2.30%; 最新日涨幅-1.85%; 状态bottom_area; 底部已确认
13,79.5704805269332,75.5333530370233,601111,中国国航,bottom_area,2023-06-06,8.12,2023-06-02,7.94,2.267002518891673,4.53400503778338,29.920564872021178,False,-1.6949,0.4148,1,1,1,100.0,30.97913322632423,30.97913322632423,7.7329974811083275,2.267002518891673,历史1/1次成功; 当前距低点2.27%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
14,79.02635246620174,72.21474540008558,600935,华塑股份,bottom_area,2023-06-06,3.7,2023-05-31,3.69,0.2710027100271065,3.2520325203252063,27.788649706457928,False,-1.8568,0.3131,1,1,1,100.0,28.50877192982458,28.50877192982458,9.728997289972895,0.2710027100271065,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
15,78.96671144635518,72.22565071312974,002567,唐人神,bottom_area,2023-06-06,6.3,2023-06-06,6.28,0.31847133757961105,2.070063694267514,32.54564983888292,False,-1.4085,1.7248,2,2,2,100.0,12.482609477479864,13.8187221396731,9.681528662420389,0.31847133757961105,历史2/2次成功; 当前距低点0.32%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
16,78.32615053537573,71.61005918571,603078,江化微,bottom_area,2023-06-06,16.9,2023-06-06,16.85,0.2967359050444935,4.451038575667655,28.267347807577682,False,-3.9773,1.943,2,2,2,100.0,19.12159703877122,24.563540397888758,9.703264094955507,0.2967359050444935,历史2/2次成功; 当前距低点0.30%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
17,78.09859988111586,71.67220752471594,688238,和元生物,bottom_area,2023-06-06,12.19,2023-06-06,12.13,0.4946413849958674,3.874690849134368,32.5361512791991,False,-2.3237,1.5304,2,2,2,100.0,11.666612271540478,11.958224543080954,9.505358615004134,0.4946413849958674,历史2/2次成功; 当前距低点0.49%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
18,78.02699496005056,72.23502907520496,300363,博腾股份,bottom_area,2023-06-06,30.73,2023-05-30,30.44,0.9526938239158973,5.946123521681993,27.01989930472309,False,-1.9464,0.8702,1,1,1,100.0,36.97403760071621,36.97403760071621,9.047306176084104,0.9526938239158973,历史1/1次成功; 当前距低点0.95%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
19,77.60959912611129,70.90948984903694,002041,登海种业,bottom_area,2023-06-06,15.24,2023-05-30,15.2,0.2631578947368482,3.552631578947375,28.30188679245283,False,-2.245,0.4339,1,1,1,100.0,21.395106715252467,21.395106715252467,9.736842105263152,0.2631578947368482,历史1/1次成功; 当前距低点0.26%; 最新日涨幅-2.25%; 状态bottom_area; 底部未确认
20,77.40176003476276,70.36523639523887,002132,恒星科技,bottom_area,2023-06-06,3.6,2023-06-06,3.6,0.0,3.055555555555552,30.09708737864078,False,-2.7027,0.7683,2,2,2,100.0,10.834604275477771,11.088295687885012,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
21,77.18518705517461,73.60985141501665,600256,广汇能源,bottom_area,2023-06-06,7.35,2023-06-01,7.17,2.5104602510460214,5.718270571827059,29.49852507374631,False,-1.2097,1.0268,1,1,1,100.0,23.62204724409449,23.62204724409449,7.489539748953979,2.5104602510460214,历史1/1次成功; 当前距低点2.51%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
22,77.13269965067127,75.05064937761486,601598,中国外运,bottom_area,2023-06-06,4.65,2023-05-25,4.49,3.563474387527843,7.34966592427617,27.110389610389607,True,-1.0638,0.8339,2,2,2,100.0,18.41597301708783,18.82640586797067,6.436525612472158,3.563474387527843,历史2/2次成功; 当前距低点3.56%; 最新日涨幅-1.06%; 状态bottom_area; 底部已确认
23,76.86414418300228,74.74597198000798,002363,隆基机械,confirmed_rebound,2023-06-06,6.74,2023-04-25,6.51,3.5330261136712817,10.445468509984648,28.774617067833702,True,-4.1252,1.5369,2,2,2,100.0,36.83479311386288,54.96828752642705,6.46697388632872,3.5330261136712817,历史2/2次成功; 当前距低点3.53%; 最新日涨幅-4.13%; 状态confirmed_rebound; 底部已确认
24,76.76603026657672,72.52214195932719,000572,海马汽车,confirmed_rebound,2023-06-06,4.05,2023-05-26,3.97,2.0151133501259353,10.579345088161196,32.59762308998301,True,-2.6442,0.7799,1,1,1,100.0,12.723658051689855,12.723658051689855,7.984886649874065,2.0151133501259353,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-2.64%; 状态confirmed_rebound; 底部已确认
25,76.42950368881858,69.78799906019054,688289,圣湘生物,bottom_area,2023-06-06,17.38,2023-06-06,17.34,0.23068050749711155,5.420991926182245,29.655172413793103,False,-4.1368,1.2488,1,1,1,100.0,25.182530200451346,25.182530200451346,9.769319492502888,0.23068050749711155,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-4.14%; 状态bottom_area; 底部未确认
26,75.98472177665751,69.31080181400185,002378,章源钨业,bottom_area,2023-06-06,5.66,2023-06-06,5.65,0.1769911504424741,2.8318584070796327,27.37789203084833,False,-1.7361,0.9499,1,1,1,100.0,11.743772241992884,11.743772241992884,9.823008849557526,0.1769911504424741,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
27,75.67051539393297,69.11657745756835,300498,温氏股份,bottom_area,2023-06-06,16.23,2023-06-05,16.19,0.24706609017911765,4.014823965410738,28.362831858407077,False,-1.0366,0.3247,1,1,1,100.0,11.558538404175993,11.558538404175993,9.752933909820882,0.24706609017911765,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
28,75.58963368434215,69.49788924983004,300753,爱朋医疗,bottom_area,2023-06-06,18.71,2023-06-06,18.6,0.5913978494623625,4.784946236559123,32.017543859649116,False,-3.9528,24.5498,1,1,1,100.0,28.044496487119456,28.044496487119456,9.40860215053764,0.5913978494623625,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
29,75.22422692682558,70.86500025159765,002268,电科网安,confirmed_rebound,2023-06-06,28.92,2023-05-30,28.39,1.8668545262416383,10.954561465304682,32.725118483412324,False,-2.0657,1.5707,1,1,1,100.0,11.190476190476202,11.190476190476202,8.133145473758363,1.8668545262416383,历史1/1次成功; 当前距低点1.87%; 最新日涨幅-2.07%; 状态confirmed_rebound; 底部未确认
30,75.19624364902648,68.47863811641115,600995,南网储能,confirmed_rebound,2023-06-06,11.04,2023-06-06,11.03,0.09066183136899172,10.97008159564824,30.976220275344186,False,-9.9511,3.6162,1,1,1,100.0,26.64165103189493,26.64165103189493,9.909338168631008,0.09066183136899172,历史1/1次成功; 当前距低点0.09%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
31,74.98759242138402,70.85898386864467,000028,国药一致,confirmed_rebound,2023-06-06,42.77,2023-06-05,41.92,2.027671755725194,10.329198473282439,31.18844386080105,True,-4.2748,1.2783,1,1,1,100.0,14.150943396226415,14.150943396226415,7.972328244274807,2.027671755725194,历史1/1次成功; 当前距低点2.03%; 最新日涨幅-4.27%; 状态confirmed_rebound; 底部已确认
32,74.80297029066966,71.50283924843424,002084,海鸥住工,bottom_area,2023-06-06,3.9,2023-06-01,3.8,2.631578947368424,4.473684210526326,27.06333973128599,False,-1.2658,0.7524,1,1,1,100.0,13.778705636743219,13.778705636743219,7.368421052631577,2.631578947368424,历史1/1次成功; 当前距低点2.63%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
33,74.68891842424115,73.16465478293011,600319,亚星化学,bottom_area,2023-06-06,5.04,2023-04-25,4.85,3.9175257731958846,9.69072164948455,28.4660766961652,True,-2.5145,1.3234,1,1,1,100.0,29.282868525896426,29.282868525896426,6.082474226804116,3.9175257731958846,历史1/1次成功; 当前距低点3.92%; 最新日涨幅-2.51%; 状态bottom_area; 底部已确认
34,74.60131081873733,70.77651912846189,688176,亚虹医药,confirmed_rebound,2023-06-06,11.88,2023-06-06,11.62,2.237521514629962,12.134251290877799,28.182941903584673,False,-8.404,5.8519,1,1,1,100.0,25.473484848484844,25.473484848484844,7.762478485370039,2.237521514629962,历史1/1次成功; 当前距低点2.24%; 最新日涨幅-8.40%; 状态confirmed_rebound; 底部未确认
35,74.39045323162644,72.20687755304635,002312,川发龙蟒,bottom_area,2023-06-06,8.73,2023-06-01,8.44,3.4360189573459827,7.5829383886256,28.04774083546463,True,-2.4581,0.5604,1,1,1,100.0,18.231186966640802,18.231186966640802,6.563981042654018,3.4360189573459827,历史1/1次成功; 当前距低点3.44%; 最新日涨幅-2.46%; 状态bottom_area; 底部已确认
36,73.51674067824764,69.38738838733067,002455,百川股份,bottom_area,2023-06-06,7.78,2023-05-05,7.63,1.9659239842726126,7.86369593709044,28.691588785046722,True,-2.9925,0.9367,2,3,2,66.66666666666666,23.941012929062143,35.42600896860987,8.034076015727386,1.9659239842726126,历史2/3次成功; 当前距低点1.97%; 最新日涨幅-2.99%; 状态bottom_area; 底部已确认
37,73.49099193331816,67.48690317453308,601669,中国电建,bottom_area,2023-06-06,5.71,2023-06-06,5.68,0.5281690140845114,4.401408450704226,28.911138923654573,False,-3.7099,2.6232,1,1,1,100.0,16.457680250783696,16.457680250783696,9.471830985915489,0.5281690140845114,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-3.71%; 状态bottom_area; 底部未确认
38,70.37378096162197,70.05534756360558,601068,中铝国际,confirmed_rebound,2023-06-06,5.5,2023-05-26,5.25,4.761904761904762,10.0952380952381,29.90654205607477,True,-0.9009,0.7386,2,2,2,100.0,16.46500226208832,18.6700767263427,5.238095238095239,4.761904761904762,历史2/2次成功; 当前距低点4.76%; 最新日涨幅-0.90%; 状态confirmed_rebound; 底部已确认
39,67.83568902893943,61.66880820812675,600984,建设机械,bottom_area,2023-06-06,4.44,2023-06-06,4.44,0.0,2.477477477477464,28.95999999999999,False,-1.9868,0.9157,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,10.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
40,67.75157742101823,61.82661229321644,688001,华兴源创,confirmed_rebound,2023-06-06,30.23,2023-06-06,30.17,0.19887305270135472,21.24627113026184,27.909199522102746,False,-19.8356,2.4722,2,3,2,66.66666666666666,31.093420358649794,35.3639240506329,9.801126947298645,0.19887305270135472,历史2/3次成功; 当前距低点0.20%; 最新日涨幅-19.84%; 状态confirmed_rebound; 底部未确认
41,66.07043683122608,63.67238593247067,600409,三友化工,bottom_area,2023-06-06,5.39,2023-05-31,5.23,3.0592734225621268,5.927342256214141,29.324324324324323,False,-1.1009,0.4764,2,3,2,66.66666666666666,15.81108961960026,18.95551257253386,6.940726577437874,3.0592734225621268,历史2/3次成功; 当前距低点3.06%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
42,63.74069166632548,60.87801218323878,300758,七彩化学,bottom_area,2023-06-06,9.91,2023-04-26,9.66,2.5879917184265007,9.523809523809524,30.252707581227433,True,-2.9383,0.903,1,2,1,50.0,38.59480269489894,38.59480269489894,7.4120082815735,2.5879917184265007,历史1/2次成功; 当前距低点2.59%; 最新日涨幅-2.94%; 状态bottom_area; 底部已确认
43,56.6111501639728,56.56660952655032,300432,富临精工,confirmed_rebound,2023-06-06,10.16,2023-04-26,9.68,4.958677685950417,11.36363636363636,32.54355400696864,True,-3.0534,0.8905,2,3,2,66.66666666666666,12.127569805648486,13.323239969719907,5.041322314049584,4.958677685950417,历史2/3次成功; 当前距低点4.96%; 最新日涨幅-3.05%; 状态confirmed_rebound; 底部已确认
44,53.43816871949804,48.580153381361846,688161,威高骨科,bottom_area,2023-06-06,43.92,2023-06-06,43.92,0.0,4.644808743169397,27.043189368770765,False,-3.0035,0.9265,1,2,1,50.0,12.258889147106666,12.258889147106666,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
45,52.921042298735365,52.89380552966758,000792,盐湖股份,bottom_area,2023-06-06,19.42,2023-05-30,18.5,4.972972972972982,7.5675675675675595,29.49695121951219,True,-1.6709,0.2749,1,2,1,50.0,24.904214559386965,24.904214559386965,5.027027027027018,4.972972972972982,历史1/2次成功; 当前距低点4.97%; 最新日涨幅-1.67%; 状态bottom_area; 底部已确认
